EGID;EDID;GDEKT;GDENR;GDENAME;STRNAME;DEINR;PLZ4;PLZZ;PLZNAME;GKODE;GKODN;STRSP
190008214;0;NE;6417;La Grande Béroche;Rue de l'Hôpital;19a;2024;0;St-Aubin-Sauges;2549022;1193632;fr
190008215;0;NE;6417;La Grande Béroche;Rue de l'Hôpital;10e;2024;0;St-Aubin-Sauges;2549118;1193809;fr
190009581;0;NE;6421;La Chaux-de-Fonds;Rue de l'Arrosoir-Rouge;10;2300;0;La Chaux-de-Fonds;2553607.27;1218107.269;fr
190009607;0;NE;6421;La Chaux-de-Fonds;Les Foyards;51;2300;0;La Chaux-de-Fonds;2553621.64;1215780.201;fr
190009613;0;NE;6421;La Chaux-de-Fonds;Boucle des Herses;18a;2322;0;Le Crêt-du-Locle;2551037;1214086;fr
190010132;0;NE;6417;La Grande Béroche;Chemin de La Clé-des-Champs;17;2022;0;Bevaix;2552072.907;1197673.615;fr
190010138;0;NE;6417;La Grande Béroche;Chemin du Vignoble;2a;2022;0;Bevaix;2553031;1197391;fr
190010139;0;NE;6417;La Grande Béroche;Chemin Alfred-Borel;47;2022;0;Bevaix;2552612.677;1197023.04;fr
190010142;0;NE;6417;La Grande Béroche;Chemin de Charcottet;20;2022;0;Bevaix;2551938.172;1197259.39;fr
190010146;0;NE;6417;La Grande Béroche;Chemin de Cuard;35;2022;0;Bevaix;2552339;1198213;fr
190010149;0;NE;6417;La Grande Béroche;Chemin Alfred-Borel;53;2022;0;Bevaix;2552607.984;1196976.14;fr
190010464;0;NE;6417;La Grande Béroche;Rue de la Fontaine;7b;2022;0;Bevaix;2552580;1197960;fr
190010473;0;NE;6417;La Grande Béroche;Chemin de La Clé-des-Champs;25;2022;0;Bevaix;2552104.856;1197704.519;fr
