EGID;EDID;GDEKT;GDENR;GDENAME;STRNAME;DEINR;PLZ4;PLZZ;PLZNAME;GKODE;GKODN;STRSP
448969;0;BS;2701;Basel;Gotthardstrasse;26;4054;0;Basel;2609415.212;1266368.488;de
448970;0;BS;2701;Basel;Gotthardstrasse;28;4054;0;Basel;2609412.454;1266372.81;de
448971;0;BS;2701;Basel;Gotthardstrasse;30;4054;0;Basel;2609408.693;1266378.6;de
448972;0;BS;2701;Basel;Gotthardstrasse;32;4054;0;Basel;2609405.313;1266384.026;de
448973;0;BS;2701;Basel;Gotthardstrasse;34;4054;0;Basel;2609400.607;1266391.277;de
448974;0;BS;2701;Basel;Gotthardstrasse;38;4054;0;Basel;2609385.56;1266415.135;de
448975;0;BS;2701;Basel;Gotthardstrasse;40;4054;0;Basel;2609383.166;1266421.294;de
448976;0;BS;2701;Basel;Gotthardstrasse;42;4054;0;Basel;2609380.156;1266427.592;de
448977;0;BS;2701;Basel;Gotthardstrasse;44;4054;0;Basel;2609377.066;1266433.96;de
448978;0;BS;2701;Basel;Gotthardstrasse;46;4054;0;Basel;2609374.942;1266438.535;de
448979;0;BS;2701;Basel;Gotthardstrasse;48;4054;0;Basel;2609372.71;1266443.267;de
448980;0;BS;2701;Basel;Gotthardstrasse;50;4054;0;Basel;2609369.88;1266449.146;de
448981;0;BS;2701;Basel;Gotthardstrasse;52;4054;0;Basel;2609367.089;1266455.113;de
448982;0;BS;2701;Basel;Gotthardstrasse;54;4054;0;Basel;2609364.317;1266460.968;de
448983;0;BS;2701;Basel;Gotthardstrasse;56;4054;0;Basel;2609362.016;1266465.886;de
448984;0;BS;2701;Basel;Gotthardstrasse;58;4054;0;Basel;2609358.933;1266471.599;de
448985;0;BS;2701;Basel;Gotthardstrasse;62;4054;0;Basel;2609345.601;1266505.364;de
448986;0;BS;2701;Basel;Gotthardstrasse;64;4054;0;Basel;2609342.951;1266512.439;de
448987;0;BS;2701;Basel;Gotthardstrasse;66;4054;0;Basel;2609340.381;1266518.972;de
448988;0;BS;2701;Basel;Gotthardstrasse;68;4054;0;Basel;2609337.901;1266525.592;de
448989;0;BS;2701;Basel;Gotthardstrasse;76;4054;0;Basel;2609335.548;1266531.74;de
