EGID;EDID;GDEKT;GDENR;GDENAME;STRNAME;DEINR;PLZ4;PLZZ;PLZNAME;GKODE;GKODN;STRSP
191535144;0;AI;3101;Appenzell;Weesenstrasse;2a;9050;5;Appenzell Meistersrüte;2750433.515;1245940.575;de
191535145;0;AI;3101;Appenzell;Güetlistrasse;16b;9050;0;Appenzell;2748764.132;1244895.784;de
191535146;0;AI;3101;Appenzell;Blumenrainweg;2a;9050;0;Appenzell;2749138.44;1244117.535;de
191535147;0;AI;3101;Appenzell;Gaiserstrasse;9c;9050;0;Appenzell;2749104.469;1244198.189;de
191535148;0;AI;3101;Appenzell;Mendlegatter;12a;9050;5;Appenzell Meistersrüte;2750466.272;1245555.633;de
191535149;0;AI;3101;Appenzell;Mendlegatter;16a;9050;5;Appenzell Meistersrüte;2750497.768;1245507.324;de
191535150;0;AI;3101;Appenzell;Riedstrasse;46b;9050;0;Appenzell;2748526.286;1243708.992;de
191535151;0;AI;3101;Appenzell;Hofwiesweg;5b;9050;0;Appenzell;2748529.547;1244021.261;de
191535152;0;AI;3101;Appenzell;Wührestrasse;3b;9050;0;Appenzell;2748828.614;1243876.633;de
191535153;0;AI;3101;Appenzell;Mettlenmühle;5;9050;0;Appenzell;2748544.984;1244649.563;de
191535154;0;AI;3101;Appenzell;Gontenstrasse;1a;9050;0;Appenzell;2747971.277;1244161.638;de
191535155;0;AI;3101;Appenzell;Gontenstrasse;1c;9050;0;Appenzell;2747964.385;1244112.042;de
191535156;0;AI;3101;Appenzell;Gontenstrasse;1b;9050;0;Appenzell;2747953.123;1244081.295;de
191535157;0;AI;3101;Appenzell;Weissbadstrasse;3b;9050;0;Appenzell;2749117.864;1244054.938;de
191535158;0;AI;3101;Appenzell;Industriestrasse;2a;9050;0;Appenzell;2748479.581;1244705.563;de
191535160;0;AI;3101;Appenzell;Sitterstrasse;15;9050;0;Appenzell;2749059.553;1244396.621;de
191535161;0;AI;3101;Appenzell;Lehnmattstrasse;31a;9050;0;Appenzell;2748888.342;1244785.547;de
191535162;0;AI;3101;Appenzell;Rütistrasse;51;9050;0;Appenzell;2748122.871;1244264.095;de
191535163;0;AI;3101;Appenzell;Mettlenstrasse;19b;9050;0;Appenzell;2747981.98;1244917.569;de
191535164;0;AI;3101;Appenzell;Hauptgasse;34;9050;0;Appenzell;2748843.331;1244125.661;de
191535165;0;AI;3101;Appenzell;Kaustrasse;44a;9050;0;Appenzell;2748218.296;1243759.14;de
191535166;0;AI;3101;Appenzell;Rinkenbach;21;9050;0;Appenzell;2748320.729;1244118.99;de
191535167;0;AI;3101;Appenzell;Hundgalgen;24a;9050;0;Appenzell;2749244.891;1243374.94;de
191535168;0;AI;3101;Appenzell;Lank;33;9050;0;Appenzell;2748079.491;1245446.264;de
191535169;0;AI;3101;Appenzell;Weesenstrasse;83;9050;5;Appenzell Meistersrüte;2749906.595;1247196.645;de
191535170;0;AI;3101;Appenzell;Lehnstrasse;123a;9050;5;Appenzell Meistersrüte;2749834.757;1245639.28;de
191535171;0;AI;3101;Appenzell;Kaustrasse;187;9050;0;Appenzell;2747034.849;1241987.065;de
191535172;0;AI;3101;Appenzell;Mettlenstrasse;23c;9050;0;Appenzell;2747944.887;1245097.97;de
191535173;0;AI;3101;Appenzell;Mettlenstrasse;23d;9050;0;Appenzell;2747955.019;1245106.5;de
191535174;0;AI;3101;Appenzell;Enggenhüttenstrasse;6a;9050;0;Appenzell;2747976.708;1244294.465;de
191535175;0;AI;3101;Appenzell;Blattenheimatstrasse;2d;9050;0;Appenzell;2748689.714;1244346.954;de
191535176;0;AI;3101;Appenzell;Industriestrasse;17c;9050;0;Appenzell;2748319.219;1244785.21;de
191535177;0;AI;3101;Appenzell;Gaiserstrasse;6b;9050;0;Appenzell;2749151.368;1244162.44;de
191535178;0;AI;3101;Appenzell;Unterrainstrasse;12a;9050;0;Appenzell;2749181.503;1243554.962;de
191535179;0;AI;3101;Appenzell;Weissbadstrasse;7a;9050;0;Appenzell;2749161.725;1244000.045;de
191535180;0;AI;3101;Appenzell;Zielstrasse;18;9050;0;Appenzell;2748892.985;1244330.27;de
191535181;0;AI;3101;Appenzell;Sitterstrasse;1a;9050;0;Appenzell;2749036.408;1244215.289;de
