EGID;EDID;GDEKT;GDENR;GDENAME;STRNAME;DEINR;PLZ4;PLZZ;PLZNAME;GKODE;GKODN;STRSP
254769;0;SZ;1349;Wangen (SZ);Löwenfeld;2;8855;0;Wangen SZ;2709348.995;1227867.176;de
254770;0;SZ;1349;Wangen (SZ);Löwenfeld;5;8855;0;Wangen SZ;2709340.611;1227839.617;de
254771;0;SZ;1349;Wangen (SZ);Löwenfeld;4;8855;0;Wangen SZ;2709324.353;1227864.773;de
254772;0;SZ;1349;Wangen (SZ);Löwenfeld;13;8855;0;Wangen SZ;2709274.254;1227874.544;de
254773;0;SZ;1349;Wangen (SZ);Löwenfeld;15;8855;0;Wangen SZ;2709286.972;1227889.813;de
254774;0;SZ;1349;Wangen (SZ);Allmeindstrasse;3a;8855;0;Wangen SZ;2709397.779;1227828.992;de
254775;0;SZ;1349;Wangen (SZ);Zürcherstrasse;94;8855;0;Wangen SZ;2708987.324;1227869.919;de
254776;0;SZ;1349;Wangen (SZ);Zürcherstrasse;74;8855;0;Wangen SZ;2709297.222;1227807.543;de
254777;0;SZ;1349;Wangen (SZ);Zürcherstrasse;76;8855;0;Wangen SZ;2709269.274;1227808.96;de
254779;0;SZ;1349;Wangen (SZ);Zürcherstrasse;68;8855;0;Wangen SZ;2709363.72;1227796.647;de
254780;0;SZ;1349;Wangen (SZ);Löwenfeld;5a;8855;0;Wangen SZ;2709345.473;1227814.515;de
254781;0;SZ;1349;Wangen (SZ);Zürcherstrasse;72;8855;0;Wangen SZ;2709324.299;1227805.209;de
254789;0;SZ;1349;Wangen (SZ);Bahnhofstrasse;65;8854;0;Siebnen;2710721.78;1226761.787;de
254790;0;SZ;1349;Wangen (SZ);Franzrüti;11;8853;0;Lachen SZ;2707847.935;1229010.503;de
254791;0;SZ;1349;Wangen (SZ);Seestrasse;80;8855;0;Wangen SZ;2709947.271;1229180.282;de
254792;0;SZ;1349;Wangen (SZ);Seestrasse;79a;8855;0;Wangen SZ;2709911.349;1229203.373;de
254793;0;SZ;1349;Wangen (SZ);Seestrasse;78;8855;0;Wangen SZ;2709933.53;1229134.866;de
254794;0;SZ;1349;Wangen (SZ);Seestrasse;76;8855;0;Wangen SZ;2709919.156;1229098.043;de
254795;0;SZ;1349;Wangen (SZ);Bruggholzstrasse;1;8855;0;Wangen SZ;2709846.592;1229097.603;de
254796;0;SZ;1349;Wangen (SZ);Bruggholzstrasse;3;8855;0;Wangen SZ;2709832.43;1229102.232;de
254800;0;SZ;1349;Wangen (SZ);Bruggholzstrasse;10;8855;0;Wangen SZ;2709729.859;1229152.843;de
254801;0;SZ;1349;Wangen (SZ);Bruggholzstrasse;4;8855;0;Wangen SZ;2709824.612;1229187.76;de
254802;0;SZ;1349;Wangen (SZ);Seestrasse;75;8855;0;Wangen SZ;2709865.831;1229053.464;de
254803;0;SZ;1349;Wangen (SZ);Unterer Althof;18b;8854;0;Siebnen;2710895.98;1226592.997;de
254804;0;SZ;1349;Wangen (SZ);Linthgasse;2;8855;0;Wangen SZ;2709885.335;1228930.511;de
254805;0;SZ;1349;Wangen (SZ);Linthgasse;4;8855;0;Wangen SZ;2709893.896;1228924.963;de
254806;0;SZ;1349;Wangen (SZ);Linthgasse;6;8855;0;Wangen SZ;2709904.821;1228913.947;de
254807;0;SZ;1349;Wangen (SZ);Linthgasse;8a;8855;0;Wangen SZ;2709898.86;1228883.232;de
254808;0;SZ;1349;Wangen (SZ);Seestrasse;68;8855;0;Wangen SZ;2709840.913;1228901.248;de
254810;0;SZ;1349;Wangen (SZ);Seestrasse;69;8855;0;Wangen SZ;2709861.485;1228944.273;de
254811;0;SZ;1349;Wangen (SZ);Seestrasse;64;8855;0;Wangen SZ;2709750.957;1228888.357;de
254813;0;SZ;1349;Wangen (SZ);Ochsenbodenweg;3;8855;0;Wangen SZ;2709723.448;1228809.755;de
254815;0;SZ;1349;Wangen (SZ);Ochsenbodenweg;5;8855;0;Wangen SZ;2709753.28;1228818.897;de
254816;0;SZ;1349;Wangen (SZ);Ochsenbodenweg;7;8855;0;Wangen SZ;2709768.408;1228809.219;de
254817;0;SZ;1349;Wangen (SZ);Ochsenbodenweg;7a;8855;0;Wangen SZ;2709794.226;1228820.133;de
