EGID;EDID;GDEKT;GDENR;GDENAME;STRNAME;DEINR;PLZ4;PLZZ;PLZNAME;GKODE;GKODN;STRSP
190011433;0;AR;3032;Heiden;Thalerstrasse;49e;9410;0;Heiden;2758268;1258067;de
190011436;0;AR;3032;Heiden;Im Bad;4a;9410;0;Heiden;2757766.53;1257099.206;de
190011650;0;AR;3024;Teufen (AR);Bächlistrasse;30a;9053;0;Teufen AR;2747044;1250107;de
190011653;0;AR;3024;Teufen (AR);Bächlistrasse;30b;9053;0;Teufen AR;2747040;1250098;de
190012212;0;AR;3007;Waldstatt;Kronbergstrasse;29;9104;0;Waldstatt;2738508.088;1246267.623;de
190012219;0;AR;3007;Waldstatt;Kronbergstrasse;31;9104;0;Waldstatt;2738480.059;1246263.406;de
190012222;0;AR;3007;Waldstatt;Kronbergstrasse;33;9104;0;Waldstatt;2738484.913;1246270.978;de
190012228;0;AR;3007;Waldstatt;Säntisstrasse;2;9104;0;Waldstatt;2738485.209;1246409.213;de
190012303;0;AR;3007;Waldstatt;Stich;21;9104;0;Waldstatt;2739340.607;1246320.909;de
190012366;0;AR;3024;Teufen (AR);Weiherstrasse;13;9053;0;Teufen AR;2747346.867;1250370.536;de
190012420;0;AR;3024;Teufen (AR);Auf dem Stein;2676;9052;0;Niederteufen;2745192.937;1250687.624;de
190012421;0;AR;3024;Teufen (AR);Steinerstrasse;12;9052;0;Niederteufen;2746011.02;1250437.425;de
190012439;0;AR;3024;Teufen (AR);Schulhausstrasse;14a;9052;0;Niederteufen;2745232;1251066;de
190012441;0;AR;3024;Teufen (AR);Schulhausstrasse;16a;9052;0;Niederteufen;2745202;1251054;de
190012444;0;AR;3024;Teufen (AR);Schulhausstrasse;18a;9052;0;Niederteufen;2745175;1251045;de
190015088;0;AR;3032;Heiden;Stöckliweg;11b;9410;0;Heiden;2758271;1257728;de
190018931;0;AR;3004;Schwellbrunn;Horüti;161;9100;0;Herisau;2737716.908;1246992.005;de
190018932;0;AR;3006;Urnäsch;Blattendürren;351;9107;0;Urnäsch;2740576.989;1240091.418;de
190018936;0;AR;3031;Grub (AR);Rüti;168;9035;0;Grub AR;2753852.119;1256028.401;de
190020039;0;AR;3034;Rehetobel;Sonnenbergstrasse;11;9038;0;Rehetobel;2753967.526;1255113.598;de
190020900;0;AR;3007;Waldstatt;Stich;14;9104;0;Waldstatt;2739268.782;1246421.631;de
190020921;0;AR;3007;Waldstatt;Schäfliwis;14;9104;0;Waldstatt;2739595.219;1246710.671;de
190021160;0;AR;3007;Waldstatt;Schäfliwis;16;9104;0;Waldstatt;2739582.774;1246742.91;de
190021161;0;AR;3036;Wald (AR);Rechberg;67;9044;0;Wald AR;2754028.559;1253659.057;de
190022488;0;AR;3037;Walzenhausen;Grund;1390;9428;0;Walzenhausen;2762951.143;1258045.436;de
190023234;0;AR;3037;Walzenhausen;Weid;1395;9428;0;Walzenhausen;2763318.42;1257586.599;de
190024302;0;AR;3032;Heiden;Täschenstrasse;9;9410;0;Heiden;2757810.595;1256298.37;de
190025462;0;AR;3038;Wolfhalden;Hinterhasli;1205;9427;0;Wolfhalden;2759759.416;1258985.673;de
190025464;0;AR;3038;Wolfhalden;Hinterhasli;1204;9427;0;Wolfhalden;2759781.125;1258979.801;de
190025466;0;AR;3038;Wolfhalden;Hinterhasli;1206;9427;0;Wolfhalden;2759766.001;1259008.62;de
190030558;0;AR;3024;Teufen (AR);Stofelweid;13;9053;0;Teufen AR;2746618.437;1250569.187;de
190030575;0;AR;3024;Teufen (AR);Hinterbodenstrasse;1;9052;0;Niederteufen;2745565.217;1251049.91;de
190030579;0;AR;3024;Teufen (AR);Ebni;15;9053;0;Teufen AR;2747483.761;1250399.55;de
190030583;0;AR;3024;Teufen (AR);Tole;885;9053;0;Teufen AR;2745970.379;1252081.394;de
190030674;0;AR;3024;Teufen (AR);Alte Speicherstrasse;8;9053;0;Teufen AR;2748110.791;1250827.605;de
190030817;0;AR;3024;Teufen (AR);Zugenhaus;563;9053;0;Teufen AR;2747515.365;1251182.709;de
190033323;0;AR;3003;Schönengrund;Teufenbergstrasse;369;9105;0;Schönengrund;2735277.562;1243288.455;de
190033653;0;AR;3035;Reute (AR);Sonnenhügel;14;9411;1;Schachen b. Reute;2760140.564;1254941.799;de
190033661;0;AR;3035;Reute (AR);Ahornstrasse;9;9411;0;Reute AR;2760919.251;1252685.512;de
190033669;0;AR;3035;Reute (AR);Mohren;16;9411;0;Reute AR;2760953.766;1252669.596;de
190033767;0;AR;3034;Rehetobel;Sonnenbergstrasse;42;9038;0;Rehetobel;2753919.591;1255195.766;de
190034357;0;AR;3002;Hundwil;Katzenbühl;955;9064;0;Hundwil;2741763.144;1247066.327;de
190034446;0;AR;3002;Hundwil;Läbel;957;9064;0;Hundwil;2741267.779;1246136.176;de
190034451;0;AR;3025;Trogen;Unterstadel;2;9043;0;Trogen;2752248.419;1252264.868;de
190034472;0;AR;3025;Trogen;Bach;4;9043;0;Trogen;2754480.654;1252584.369;de
190035541;0;AR;3037;Walzenhausen;Wilen;1398;9428;0;Walzenhausen;2764253.919;1256516.882;de
190035646;0;AR;3024;Teufen (AR);Stofelweid;11;9053;0;Teufen AR;2746598.932;1250565.253;de
190035747;0;AR;3001;Herisau;Oberdorfstrasse;106b;9100;0;Herisau;2739700.337;1250249.901;de
190036067;0;AR;3001;Herisau;Oberer Toracker;22;9100;0;Herisau;2739385.308;1249733.689;de
190036068;0;AR;3001;Herisau;Oberer Toracker;24;9100;0;Herisau;2739401.474;1249741.689;de
190036069;0;AR;3001;Herisau;Oberer Toracker;26;9100;0;Herisau;2739424.989;1249754.88;de
190036071;0;AR;3001;Herisau;Oberer Toracker;28;9100;0;Herisau;2739439.298;1249763.028;de
190036082;0;AR;3001;Herisau;Schwellbrunnerstrasse;79;9100;0;Herisau;2738003.002;1248961.005;de
190036084;0;AR;3001;Herisau;Langelenstrasse;37;9100;0;Herisau;2739386.772;1248912.331;de
190036087;0;AR;3001;Herisau;Langelenstrasse;46;9100;0;Herisau;2739461.443;1248909.196;de
190036116;0;AR;3001;Herisau;Eggstrasse;4921;9100;0;Herisau;2740315.796;1249638.719;de
190036124;0;AR;3001;Herisau;Saumhalde;1a;9100;0;Herisau;2740903.13;1250005.249;de
190036142;0;AR;3001;Herisau;Schwellbrunnerstrasse;79f;9100;0;Herisau;2738008.312;1248944.966;de
190036195;0;AR;3007;Waldstatt;Geisshaldenstrasse;61;9104;0;Waldstatt;2739071.174;1247174.879;de
190036213;0;AR;3001;Herisau;Bergstrasse;1a;9100;0;Herisau;2739173.404;1249748.625;de
190036222;0;AR;3007;Waldstatt;Schäfliwis;9;9104;0;Waldstatt;2739531.402;1246723.5;de
190036231;0;AR;3007;Waldstatt;Schäfliwis;10;9104;0;Waldstatt;2739517.365;1246701.421;de
190036233;0;AR;3001;Herisau;Bergstrasse;1b;9100;0;Herisau;2739153.634;1249745.474;de
190036237;0;AR;3001;Herisau;Bergstrasse;1c;9100;0;Herisau;2739133.797;1249742.601;de
190036265;0;AR;3001;Herisau;Rondellenstrasse;13;9100;0;Herisau;2739178.856;1249717.187;de
190036276;0;AR;3001;Herisau;Rondellenstrasse;17;9100;0;Herisau;2739225.382;1249723.42;de
190037196;0;AR;3032;Heiden;Hinterbissaustrasse;4;9410;0;Heiden;2758002.584;1256615.551;de
190037308;0;AR;3001;Herisau;Oberer Toracker;23;9100;0;Herisau;2739389.448;1249755.715;de
190037362;0;AR;3001;Herisau;Oberer Toracker;25;9100;0;Herisau;2739409.893;1249763.178;de
190037375;0;AR;3001;Herisau;Oberer Toracker;21;9100;0;Herisau;2739380.743;1249750.833;de
190037708;0;AR;3032;Heiden;Oberer Werdbüchel;16;9410;0;Heiden;2757512.595;1256829.368;de
190038040;0;AR;3032;Heiden;Oberer Werdbüchel;4;9410;0;Heiden;2757533.55;1256969.573;de
190038065;0;AR;3032;Heiden;Langmoosstrasse;32;9410;0;Heiden;2758732.868;1256271.433;de
190038080;0;AR;3032;Heiden;Paradiesweg;2;9410;0;Heiden;2758207.405;1256960.936;de
190038593;0;AR;3032;Heiden;Brunnenstrasse;21;9410;0;Heiden;2757563.035;1256335.267;de
190038758;0;AR;3032;Heiden;Mittelbissauweg;5;9410;0;Heiden;2758089.518;1256519.143;de
190039168;0;AR;3032;Heiden;Stöckliweg;4;9410;0;Heiden;2758262.813;1257694.429;de
190039445;0;AR;3032;Heiden;Weidstrasse;19b;9410;0;Heiden;2757641;1256994;de
190039449;0;AR;3032;Heiden;Weidstrasse;19a;9410;0;Heiden;2757647;1257016;de
190039959;0;AR;3023;Speicher;Rüschen;11;9042;0;Speicher;2751004.183;1253191.061;de
190039969;0;AR;3038;Wolfhalden;Hinterhasli;1180;9427;0;Wolfhalden;2759714.385;1259077.233;de
190040818;0;AR;3038;Wolfhalden;Altenstein;460;9410;0;Heiden;2759711.547;1256079.733;de
190040821;0;AR;3038;Wolfhalden;Hinterergeten;1178;9427;0;Wolfhalden;2758550.699;1257055.124;de
190040900;0;AR;3005;Stein (AR);Brand;357;9063;0;Stein AR;2743200.23;1249380.858;de
190040919;0;AR;3005;Stein (AR);Blindenau;196;9063;0;Stein AR;2745109.675;1247128.412;de
190041957;0;AR;3023;Speicher;Kalabinth;14a;9042;0;Speicher;2751020;1253355;de
190041962;0;AR;3023;Speicher;Kalabinth;14b;9042;0;Speicher;2751026;1253356;de
190042356;0;AR;3023;Speicher;Rickstrasse;8c;9037;0;Speicherschwendi;2750923;1254643;de
190042425;0;AR;3023;Speicher;Rickstrasse;6b;9037;0;Speicherschwendi;2750837;1254632;de
190042801;0;AR;3023;Speicher;Höhenweg;15;9042;0;Speicher;2751266.932;1253918.431;de
190043927;0;AR;3023;Speicher;Rickstrasse;25;9037;0;Speicherschwendi;2751169.747;1254669.095;de
190043942;0;AR;3023;Speicher;Sonder;1a;9042;0;Speicher;2750915;1253563;de
190043944;0;AR;3023;Speicher;Sonder;1b;9042;0;Speicher;2750931;1253581;de
190043949;0;AR;3023;Speicher;Rickstrasse;8g;9037;0;Speicherschwendi;2750889;1254606;de
190044583;0;AR;3034;Rehetobel;Bergstrasse;47;9038;0;Rehetobel;2753975.919;1255244.936;de
190045021;0;AR;3023;Speicher;Rüschen;9;9042;0;Speicher;2750995.051;1253197.202;de
190045040;0;AR;3023;Speicher;Kohlhalden;25a;9042;0;Speicher;2751459;1253910;de
190046245;0;AR;3006;Urnäsch;Gamstobel;1074;9107;0;Urnäsch;2739812.668;1242883.419;de
190046261;0;AR;3031;Grub (AR);Dicken;234;9035;0;Grub AR;2756423.184;1256812.039;de
190046613;0;AR;3032;Heiden;Weidstrasse;20b;9410;0;Heiden;2757550;1257017;de
190048928;0;AR;3037;Walzenhausen;Widen;1396;9428;0;Walzenhausen;2762853.347;1257978.285;de
190048931;0;AR;3037;Walzenhausen;Widen;1397;9428;0;Walzenhausen;2762849.238;1257957.196;de
190049187;0;AR;3023;Speicher;Sonder;6b;9042;0;Speicher;2751033.553;1253640;de
190050058;0;AR;3037;Walzenhausen;Almendsberg;1400;9428;0;Walzenhausen;2762542.265;1258188.972;de
190050234;0;AR;3033;Lutzenberg;Gstell;735;9426;0;Lutzenberg;2761683.516;1258846.33;de
