EGID;EDID;GDEKT;GDENR;GDENAME;STRNAME;DEINR;PLZ4;PLZZ;PLZNAME;GKODE;GKODN;STRSP
270229;0;OW;1401;Alpnach;Zelg;2;6055;0;Alpnach Dorf;2661910.051;1199934.183;de
270230;0;OW;1401;Alpnach;Zelg;3;6055;0;Alpnach Dorf;2661712.717;1199946.37;de
270231;0;OW;1401;Alpnach;Balisried;;6055;0;Alpnach Dorf;2662192.677;1199918.896;de
270232;0;OW;1401;Alpnach;Maligen;1;6055;0;Alpnach Dorf;2661650.115;1199452.216;de
270236;0;OW;1401;Alpnach;Sattelstrasse;5;6055;0;Alpnach Dorf;2661908.667;1199475.518;de
270238;0;OW;1401;Alpnach;Sattelstrasse;4;6055;0;Alpnach Dorf;2662115.927;1199462.505;de
270239;0;OW;1401;Alpnach;Sattelstrasse;3;6055;0;Alpnach Dorf;2662061.533;1199408.627;de
270240;0;OW;1401;Alpnach;Bergli;2;6055;0;Alpnach Dorf;2661904.838;1199344.156;de
270241;0;OW;1401;Alpnach;Bergli;1;6055;0;Alpnach Dorf;2662148.918;1199308.528;de
270242;0;OW;1401;Alpnach;Seewli;1;6055;0;Alpnach Dorf;2661926.859;1199196.497;de
270243;0;OW;1401;Alpnach;Seewli;2;6055;0;Alpnach Dorf;2661398.981;1199268.026;de
270244;0;OW;1401;Alpnach;Seewli;3;6055;0;Alpnach Dorf;2661190.329;1199402.158;de
270245;0;OW;1401;Alpnach;Sattelstrasse;1;6055;0;Alpnach Dorf;2662263.457;1199372.489;de
270246;0;OW;1401;Alpnach;Sattelstrasse;2;6055;0;Alpnach Dorf;2662493.904;1199343.012;de
270248;0;OW;1401;Alpnach;Gruebengasse;17;6055;0;Alpnach Dorf;2662568.834;1198975.841;de
270249;0;OW;1401;Alpnach;Gruebengasse;16;6055;0;Alpnach Dorf;2662527.139;1199008.786;de
270250;0;OW;1401;Alpnach;Gruebengasse;12;6055;0;Alpnach Dorf;2662554.595;1199068.643;de
270251;0;OW;1401;Alpnach;Gruebengasse;10;6055;0;Alpnach Dorf;2662561.342;1199098.982;de
270252;0;OW;1401;Alpnach;Gruebengasse;8;6055;0;Alpnach Dorf;2662577.499;1199113.524;de
270253;0;OW;1401;Alpnach;Gruebengasse;6;6055;0;Alpnach Dorf;2662575.906;1199122.239;de
270254;0;OW;1401;Alpnach;Gruebengasse;4;6055;0;Alpnach Dorf;2662605.765;1199148.14;de
270255;0;OW;1401;Alpnach;Chlewigen;2;6055;0;Alpnach Dorf;2662758.754;1199146.957;de
270256;0;OW;1401;Alpnach;Chlewigenstrasse;11;6055;0;Alpnach Dorf;2662791.027;1199233.812;de
270257;0;OW;1401;Alpnach;Chlewigenstrasse;13;6055;0;Alpnach Dorf;2662781.611;1199245.94;de
270258;0;OW;1401;Alpnach;Gruebengasse;14;6055;0;Alpnach Dorf;2662547.841;1199043.487;de
270259;0;OW;1401;Alpnach;Chlewigenstrasse;7;6055;0;Alpnach Dorf;2662911.348;1199266.674;de
270260;0;OW;1401;Alpnach;Chlewigenstrasse;9;6055;0;Alpnach Dorf;2662917.603;1199233.87;de
270261;0;OW;1401;Alpnach;Chlewigen;1;6055;0;Alpnach Dorf;2662834.663;1199206.492;de
270262;0;OW;1401;Alpnach;Sonnmattweg;2;6055;0;Alpnach Dorf;2662966.629;1199231.221;de
270263;0;OW;1401;Alpnach;Chlewigenmatt;6;6055;0;Alpnach Dorf;2662890;1199157;de
270264;0;OW;1401;Alpnach;Sonnmattstrasse;20;6055;0;Alpnach Dorf;2663119.424;1199041.932;de
270265;0;OW;1401;Alpnach;Sonnmattstrasse;18;6055;0;Alpnach Dorf;2663085.44;1199016.381;de
270266;0;OW;1401;Alpnach;Sonnmattstrasse;14;6055;0;Alpnach Dorf;2663056.779;1199030.473;de
270267;0;OW;1401;Alpnach;Sonnmattstrasse;8;6055;0;Alpnach Dorf;2663059.197;1199060.574;de
270268;0;OW;1401;Alpnach;Sonnmattstrasse;12;6055;0;Alpnach Dorf;2663029.301;1199037.825;de
270269;0;OW;1401;Alpnach;Sonnmattstrasse;6;6055;0;Alpnach Dorf;2663015.069;1199073.021;de
270270;0;OW;1401;Alpnach;Sonnmattstrasse;10;6055;0;Alpnach Dorf;2663001.884;1199045.693;de
270271;0;OW;1401;Alpnach;Sonnmattstrasse;2;6055;0;Alpnach Dorf;2662976.778;1199088.942;de
270272;0;OW;1401;Alpnach;Sonnmattweg;5;6055;0;Alpnach Dorf;2662982.473;1199126.419;de
270273;0;OW;1401;Alpnach;Sonnmattweg;3;6055;0;Alpnach Dorf;2663013.568;1199146.856;de
270274;0;OW;1401;Alpnach;Sonnmattweg;6;6055;0;Alpnach Dorf;2662968.943;1199160.426;de
270275;0;OW;1401;Alpnach;Sonnmattweg;1;6055;0;Alpnach Dorf;2662995.476;1199181.507;de
270276;0;OW;1401;Alpnach;Sonnmattstrasse;2a;6055;0;Alpnach Dorf;2663004.496;1199212.24;de
270277;0;OW;1401;Alpnach;Chlewigenstrasse;3;6055;0;Alpnach Dorf;2663350.642;1199357.675;de
270278;0;OW;1401;Alpnach;Chlewigenstrasse;1;6055;0;Alpnach Dorf;2663395.78;1199368.323;de
270279;0;OW;1401;Alpnach;Brünigstrasse;8;6055;0;Alpnach Dorf;2663408.505;1199330.553;de
270280;0;OW;1401;Alpnach;Brünigstrasse;10;6055;0;Alpnach Dorf;2663365.978;1199331.416;de
270281;0;OW;1401;Alpnach;Pfisternstrasse;2;6055;0;Alpnach Dorf;2663349.718;1199291.117;de
270282;0;OW;1401;Alpnach;Pfisternstrasse;1;6055;0;Alpnach Dorf;2663303.535;1199260.209;de
270283;0;OW;1401;Alpnach;Schulhausstrasse;2;6055;0;Alpnach Dorf;2663330.221;1199253.197;de
270284;0;OW;1401;Alpnach;Brünigstrasse;16;6055;0;Alpnach Dorf;2663363.226;1199222.296;de
270285;0;OW;1401;Alpnach;Schulhausstrasse;4;6055;0;Alpnach Dorf;2663220;1199236;de
270286;0;OW;1401;Alpnach;Schulhausstrasse;5;6055;0;Alpnach Dorf;2663324.693;1199216.776;de
270287;0;OW;1401;Alpnach;Schulhausstrasse;9;6055;0;Alpnach Dorf;2663305.614;1199228.596;de
270288;0;OW;1401;Alpnach;Brünigstrasse;14;6055;0;Alpnach Dorf;2663353.497;1199257.442;de
270289;0;OW;1401;Alpnach;Brünigstrasse;18;6055;0;Alpnach Dorf;2663358.08;1199210.332;de
270290;0;OW;1401;Alpnach;Brünigstrasse;20a;6055;0;Alpnach Dorf;2663336;1199189;de
270291;0;OW;1401;Alpnach;Brünigstrasse;22;6055;0;Alpnach Dorf;2663355.563;1199173.156;de
270292;0;OW;1401;Alpnach;Brünigstrasse;24;6055;0;Alpnach Dorf;2663346.292;1199137.741;de
270293;0;OW;1401;Alpnach;Brünigstrasse;26;6055;0;Alpnach Dorf;2663343.212;1199108.737;de
270294;0;OW;1401;Alpnach;Brünigstrasse;28;6055;0;Alpnach Dorf;2663331.322;1199080.135;de
270295;0;OW;1401;Alpnach;Brünigstrasse;30;6055;0;Alpnach Dorf;2663298.2;1199069.932;de
270296;0;OW;1401;Alpnach;Brünigstrasse;32;6055;0;Alpnach Dorf;2663325.597;1199062.591;de
270297;0;OW;1401;Alpnach;Vockigenstrasse;12;6055;0;Alpnach Dorf;2663165.878;1199098.1;de
270298;0;OW;1401;Alpnach;Vockigenstrasse;10;6055;0;Alpnach Dorf;2663223.194;1199087.225;de
270299;0;OW;1401;Alpnach;Vockigenstrasse;11;6055;0;Alpnach Dorf;2663249.833;1199084.254;de
270300;0;OW;1401;Alpnach;Vockigenstrasse;8;6055;0;Alpnach Dorf;2663225.233;1199110.254;de
270301;0;OW;1401;Alpnach;Vockigenstrasse;9;6055;0;Alpnach Dorf;2663251.94;1199106.695;de
270302;0;OW;1401;Alpnach;Vockigenstrasse;6;6055;0;Alpnach Dorf;2663232.809;1199128.505;de
270303;0;OW;1401;Alpnach;Vockigenstrasse;5;6055;0;Alpnach Dorf;2663260.936;1199150.297;de
270305;0;OW;1401;Alpnach;Vockigenstrasse;2;6055;0;Alpnach Dorf;2663244.734;1199195.138;de
270306;0;OW;1401;Alpnach;Schulhausstrasse;3;6055;0;Alpnach Dorf;2663346.656;1199223.705;de
270307;0;OW;1401;Alpnach;Robert Barmettlerstrasse;7;6055;0;Alpnach Dorf;2663254.735;1199129.124;de
270308;0;OW;1401;Alpnach;Brünigstrasse;6;6055;0;Alpnach Dorf;2663411.643;1199353.533;de
270309;0;OW;1401;Alpnach;Chlewigenweg;3;6055;0;Alpnach Dorf;2663276.974;1199014.384;de
270310;0;OW;1401;Alpnach;Chlewigenweg;1;6055;0;Alpnach Dorf;2663284.546;1199044.509;de
270311;0;OW;1401;Alpnach;Brünigstrasse;34;6055;0;Alpnach Dorf;2663332.119;1199036.432;de
270313;0;OW;1401;Alpnach;Brünigstrasse;40;6055;0;Alpnach Dorf;2663290.459;1198951.824;de
270314;0;OW;1401;Alpnach;Schoriederstrasse;2;6055;0;Alpnach Dorf;2663250.621;1198900.257;de
270315;0;OW;1401;Alpnach;Schoriederstrasse;4b;6055;0;Alpnach Dorf;2663115;1198855;de
270316;0;OW;1401;Alpnach;Schoriederstrasse;8;6055;0;Alpnach Dorf;2663050.293;1198788.939;de
270317;0;OW;1401;Alpnach;Zineichen;1;6055;0;Alpnach Dorf;2663001.323;1198850.386;de
270318;0;OW;1401;Alpnach;Schoriederstrasse;10;6055;0;Alpnach Dorf;2662903.507;1198753.951;de
270319;0;OW;1401;Alpnach;Issern;;6055;0;Alpnach Dorf;2662766.662;1198889.889;de
270320;0;OW;1401;Alpnach;Issern;1;6055;0;Alpnach Dorf;2662756.102;1198862.433;de
270321;0;OW;1401;Alpnach;Gruebengasse;19;6055;0;Alpnach Dorf;2662506.33;1198943.107;de
270322;0;OW;1401;Alpnach;Gruebengasse;21;6055;0;Alpnach Dorf;2662490.334;1198856.942;de
270323;0;OW;1401;Alpnach;Gruebengasse;23;6055;0;Alpnach Dorf;2662461.503;1198763.866;de
270324;0;OW;1401;Alpnach;Grueben;1;6055;0;Alpnach Dorf;2662338.03;1198870.844;de
270325;0;OW;1401;Alpnach;Sessel;1;6055;0;Alpnach Dorf;2662241.545;1198869.885;de
270326;0;OW;1401;Alpnach;Gruebengasse;22;6055;0;Alpnach Dorf;2662283.567;1198751.22;de
270327;0;OW;1401;Alpnach;Gruebengasse;25;6055;0;Alpnach Dorf;2662318.936;1198743.03;de
270328;0;OW;1401;Alpnach;Gruebengasse;26;6055;0;Alpnach Dorf;2662251.603;1198706.037;de
270329;0;OW;1401;Alpnach;Gruebengasse;29;6055;0;Alpnach Dorf;2662296.182;1198668.162;de
270330;0;OW;1401;Alpnach;Gruebengasse;31;6055;0;Alpnach Dorf;2662274.813;1198639.438;de
270331;0;OW;1401;Alpnach;Gruebengasse;33;6055;0;Alpnach Dorf;2662297.293;1198637.398;de
270332;0;OW;1401;Alpnach;Gruebengasse;37;6055;0;Alpnach Dorf;2662290.557;1198612.713;de
270333;0;OW;1401;Alpnach;Gruebengasse;35;6055;0;Alpnach Dorf;2662266.572;1198608.867;de
270334;0;OW;1401;Alpnach;Gruebengasse;39;6055;0;Alpnach Dorf;2662282.157;1198592.527;de
270335;0;OW;1401;Alpnach;Gruebengasse;43;6055;0;Alpnach Dorf;2662279.697;1198566.847;de
270336;0;OW;1401;Alpnach;Gruebengasse;41;6055;0;Alpnach Dorf;2662257.655;1198573.991;de
270337;0;OW;1401;Alpnach;Gruebengasse;47;6055;0;Alpnach Dorf;2662275.269;1198548.808;de
270338;0;OW;1401;Alpnach;Gruebengasse;45;6055;0;Alpnach Dorf;2662253.242;1198555.46;de
270339;0;OW;1401;Alpnach;Gruebengasse;49;6055;0;Alpnach Dorf;2662269.223;1198524.964;de
270340;0;OW;1401;Alpnach;Gruebengasse;51;6055;0;Alpnach Dorf;2662244.761;1198528.776;de
270341;0;OW;1401;Alpnach;Gruebengasse;53;6055;0;Alpnach Dorf;2662226.934;1198463.138;de
270342;0;OW;1401;Alpnach;Gruebengasse;55;6055;0;Alpnach Dorf;2662223.157;1198427.105;de
270343;0;OW;1401;Alpnach;Schoriederstrasse;20;6055;0;Alpnach Dorf;2662208.815;1198389.076;de
270344;0;OW;1401;Alpnach;Schoriederstrasse;16;6055;0;Alpnach Dorf;2662264.146;1198387.173;de
270345;0;OW;1401;Alpnach;Schoriederstrasse;16a;6055;0;Alpnach Dorf;2662249.128;1198426.905;de
270346;0;OW;1401;Alpnach;Schoriederstrasse;16b;6055;0;Alpnach Dorf;2662274.24;1198421.023;de
270348;0;OW;1401;Alpnach;Schoriederstrasse;12;6055;0;Alpnach Dorf;2662536.865;1198476.997;de
270349;0;OW;1401;Alpnach;Brünigstrasse;11;6055;0;Alpnach Dorf;2663458.757;1199365.838;de
270350;0;OW;1401;Alpnach;Brünigstrasse;13;6055;0;Alpnach Dorf;2663440.5;1199335.65;de
270351;0;OW;1401;Alpnach;Brünigstrasse;15;6055;0;Alpnach Dorf;2663424.623;1199301.894;de
270352;0;OW;1401;Alpnach;Brünigstrasse;17;6055;0;Alpnach Dorf;2663413.71;1199281.93;de
270353;0;OW;1401;Alpnach;Brünigstrasse;19;6055;0;Alpnach Dorf;2663411.677;1199264.688;de
270354;0;OW;1401;Alpnach;Bahnhofstrasse;1;6055;0;Alpnach Dorf;2663429.602;1199274.227;de
270355;0;OW;1401;Alpnach;Bahnhofstrasse;3;6055;0;Alpnach Dorf;2663445.267;1199271.88;de
270356;0;OW;1401;Alpnach;Bahnhofstrasse;9;6055;0;Alpnach Dorf;2663501.909;1199235.405;de
270357;0;OW;1401;Alpnach;Bahnhofstrasse;13;6055;0;Alpnach Dorf;2663526.972;1199218.687;de
270358;0;OW;1401;Alpnach;Bahnhofstrasse;15;6055;0;Alpnach Dorf;2663549.376;1199234.385;de
270359;0;OW;1401;Alpnach;Bahnhofstrasse;17;6055;0;Alpnach Dorf;2663573.915;1199204.22;de
270360;0;OW;1401;Alpnach;Bahnhofstrasse;19;6055;0;Alpnach Dorf;2663594.397;1199210.049;de
270361;0;OW;1401;Alpnach;Bahnhofstrasse;21;6055;0;Alpnach Dorf;2663598.717;1199209.625;de
270362;0;OW;1401;Alpnach;Bahnhofstrasse;23;6055;0;Alpnach Dorf;2663637.637;1199225.084;de
270363;0;OW;1401;Alpnach;Bahnhofstrasse;25;6055;0;Alpnach Dorf;2663645.511;1199192.747;de
270364;0;OW;1401;Alpnach;Bahnhofplatz;14;6055;0;Alpnach Dorf;2663687.434;1199209.512;de
270365;0;OW;1401;Alpnach;Bahnhofplatz;12;6055;0;Alpnach Dorf;2663700.364;1199228.708;de
270366;0;OW;1401;Alpnach;Bahnhofplatz;10;6055;0;Alpnach Dorf;2663710.066;1199250.104;de
270367;0;OW;1401;Alpnach;Unterdorfweg;1;6055;0;Alpnach Dorf;2663687.7;1199250.127;de
270369;0;OW;1401;Alpnach;Unterdorfweg;6;6055;0;Alpnach Dorf;2663660.105;1199198.122;de
270370;0;OW;1401;Alpnach;Unterdorfweg;2;6055;0;Alpnach Dorf;2663657.789;1199247.794;de
270371;0;OW;1401;Alpnach;Unterdorfstrasse;10;6055;0;Alpnach Dorf;2663672.725;1199268.805;de
